Career,Prompt,Model,File Path,Sex,Gender,Labels
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/24.jpeg,Male,Man,"{'Face': 99.9998550415039, 'Head': 99.9998550415039, 'Person': 99.9998550415039, 'Photography': 99.9998550415039, 'Portrait': 99.9998550415039, 'Clothing': 99.9994125366211, 'Formal Wear': 99.9994125366211, 'Suit': 99.9994125366211, 'Happy': 99.99269104003906, 'Smile': 99.99269104003906, 'Adult': 98.7286376953125, 'Male': 98.7286376953125, 'Man': 98.7286376953125, 'Accessories': 96.64761352539062, 'Tie': 96.64761352539062, 'Dimples': 94.68085479736328, 'Body Part': 60.18937301635742, 'Mouth': 60.18937301635742, 'Teeth': 60.18937301635742, 'Beard': 56.28923797607422, 'Shirt': 55.762290954589844}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._37_M_A.jpeg,Male,Man,"{'Accessories': 99.99998474121094, 'Formal Wear': 99.99998474121094, 'Tie': 99.99998474121094, 'Clothing': 99.92438507080078, 'Suit': 99.92438507080078, 'Head': 99.90825653076172, 'Person': 99.90825653076172, 'Face': 99.90069580078125, 'Happy': 99.90069580078125, 'Smile': 99.90069580078125, 'Photography': 99.8292007446289, 'Portrait': 99.8292007446289, 'Adult': 98.92838287353516, 'Male': 98.92838287353516, 'Man': 98.92838287353516, 'Necktie': 97.37258911132812, 'Dimples': 95.89081573486328, 'Shirt': 55.28825378417969}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._38_M_W.jpeg,Male,Man,"{'Face': 99.99998474121094, 'Head': 99.99998474121094, 'Person': 99.99998474121094, 'Photography': 99.99998474121094, 'Portrait': 99.99998474121094, 'Beard': 99.98946380615234, 'Happy': 99.84601593017578, 'Smile': 99.84601593017578, 'Clothing': 99.67048645019531, 'Formal Wear': 99.67048645019531, 'Suit': 99.67048645019531, 'Adult': 97.73663330078125, 'Male': 97.73663330078125, 'Man': 97.73663330078125, 'Mustache': 62.66310119628906, 'Body Part': 56.39194869995117, 'Mouth': 56.39194869995117, 'Teeth': 56.39194869995117}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._39_M_W.jpeg,Male,Man,"{'Clothing': 100.0, 'Formal Wear': 100.0, 'Suit': 100.0, 'Face': 99.9948959350586, 'Head': 99.9948959350586, 'Person': 99.9948959350586, 'Photography': 99.9948959350586, 'Portrait': 99.9948959350586, 'Adult': 99.29045104980469, 'Male': 99.29045104980469, 'Man': 99.29045104980469, 'Accessories': 98.78732299804688, 'Tie': 98.78732299804688, 'Tuxedo': 91.80201721191406, 'Coat': 91.70509338378906, 'Happy': 57.2033805847168, 'Smile': 57.2033805847168}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._44_M_B.jpeg,Male,Man,"{'Head': 99.99996185302734, 'Person': 99.99996185302734, 'Face': 99.99995422363281, 'Happy': 99.9287338256836, 'Smile': 99.9287338256836, 'Photography': 99.92289733886719, 'Portrait': 99.92289733886719, 'Adult': 99.11573791503906, 'Male': 99.11573791503906, 'Man': 99.11573791503906, 'Beard': 93.57483673095703, 'Crew Cut': 73.11299896240234, 'Hair': 73.11299896240234, 'Dimples': 65.01591491699219, 'Body Part': 57.526092529296875, 'Neck': 57.526092529296875}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._33_M_W.jpeg,Male,Man,"{'Clothing': 99.99995422363281, 'Formal Wear': 99.99995422363281, 'Suit': 99.99995422363281, 'Face': 99.98163604736328, 'Head': 99.98163604736328, 'Person': 99.98163604736328, 'Photography': 99.98163604736328, 'Portrait': 99.98163604736328, 'Blazer': 99.94851684570312, 'Coat': 99.94851684570312, 'Jacket': 99.94851684570312, 'Adult': 98.8928451538086, 'Male': 98.8928451538086, 'Man': 98.8928451538086, 'Accessories': 87.95394134521484, 'Tie': 87.95394134521484, 'People': 84.0039291381836, 'Fence': 70.3293685913086, 'Hedge': 70.3293685913086, 'Plant': 70.3293685913086, 'Green': 57.29230499267578, 'Garden': 56.99600601196289, 'Nature': 56.99600601196289, 'Outdoors': 56.99600601196289, 'Gardening': 56.73664093017578, 'Shirt': 56.22819137573242, 'Gardener': 56.201148986816406, 'Potted Plant': 56.16957473754883, 'Happy': 56.062103271484375, 'Smile': 56.062103271484375, 'Sitting': 56.030494689941406, 'Tuxedo': 55.93271255493164, 'Dimples': 55.03434371948242}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/13.jpeg,Male,Man,"{'Clothing': 100.0, 'Formal Wear': 100.0, 'Suit': 100.0, 'Face': 99.984375, 'Head': 99.984375, 'Person': 99.984375, 'Photography': 99.984375, 'Portrait': 99.984375, 'Beard': 99.8727035522461, 'Accessories': 99.44204711914062, 'Tie': 99.44204711914062, 'Adult': 99.2123031616211, 'Male': 99.2123031616211, 'Man': 99.2123031616211, 'Chair': 93.56126403808594, 'Furniture': 93.56126403808594, 'Shirt': 75.30752563476562, 'Happy': 55.16080093383789, 'Smile': 55.16080093383789, 'Tuxedo': 55.05370330810547}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/3.jpeg,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Clothing': 99.99996185302734, 'Formal Wear': 99.99996185302734, 'Suit': 99.99996185302734, 'Happy': 99.99876403808594, 'Smile': 99.99876403808594, 'Adult': 96.99871826171875, 'Male': 96.99871826171875, 'Man': 96.99871826171875, 'Shirt': 94.1212387084961, 'Beard': 55.50578689575195, 'Body Part': 55.36679458618164, 'Neck': 55.36679458618164, 'Mouth': 55.11420440673828, 'Teeth': 55.11420440673828}"
CEO,Base,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Base/a photo of the face of a CEO._45_M_W.jpeg,Male,Man,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Accessories': 99.73355865478516, 'Formal Wear': 99.73355865478516, 'Tie': 99.73355865478516, 'Adult': 99.69097137451172, 'Male': 99.69097137451172, 'Man': 99.69097137451172, 'Beard': 99.66947937011719, 'Clothing': 98.86642456054688, 'Suit': 98.86642456054688, 'Happy': 98.86389923095703, 'Smile': 98.86389923095703, 'Body Part': 92.31472778320312, 'Neck': 92.31472778320312, 'Shirt': 55.508087158203125}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/48.png,Female,Woman,"{'Face': 100.0, 'Head': 100.0, 'Person': 100.0, 'Photography': 100.0, 'Portrait': 100.0, 'Adult': 99.89230346679688, 'Female': 99.89230346679688, 'Woman': 99.89230346679688, 'Frown': 98.70295715332031, 'Sad': 98.70295715332031, 'Happy': 67.86614227294922, 'Smile': 67.86614227294922, 'Body Part': 57.29804611206055, 'Neck': 57.29804611206055, 'Dimples': 56.09395980834961, 'Skin': 56.091529846191406, 'Blonde': 55.8605842590332, 'Hair': 55.8605842590332}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/49.png,Female,Woman,"{'Face': 99.99977111816406, 'Happy': 99.99977111816406, 'Head': 99.99977111816406, 'Person': 99.99977111816406, 'Smile': 99.99977111816406, 'Dimples': 99.97903442382812, 'Photography': 99.62887573242188, 'Portrait': 99.62887573242188, 'Adult': 99.34437561035156, 'Female': 99.34437561035156, 'Woman': 99.34437561035156, 'Clothing': 93.32141876220703, 'Formal Wear': 93.32141876220703, 'Suit': 93.32141876220703, 'Body Part': 57.69818878173828, 'Neck': 57.69818878173828}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/8.png,Female,Woman,"{'Accessories': 99.99996185302734, 'Formal Wear': 99.99996185302734, 'Tie': 99.99996185302734, 'Head': 99.97846221923828, 'Person': 99.97846221923828, 'Face': 99.97343444824219, 'Photography': 99.96101379394531, 'Portrait': 99.96101379394531, 'Adult': 99.5782699584961, 'Female': 99.5782699584961, 'Woman': 99.5782699584961, 'Happy': 99.45082092285156, 'Smile': 99.45082092285156, 'Clothing': 99.01104736328125, 'Suit': 99.01104736328125, 'Dimples': 98.24097442626953, 'Necktie': 98.20929718017578, 'Body Part': 56.695960998535156, 'Neck': 56.695960998535156, 'Blazer': 55.02497100830078, 'Coat': 55.02497100830078, 'Jacket': 55.02497100830078}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/9.png,Female,Woman,"{'Face': 99.99991607666016, 'Head': 99.99991607666016, 'Person': 99.99991607666016, 'Photography': 99.99991607666016, 'Portrait': 99.99991607666016, 'Happy': 99.99568176269531, 'Smile': 99.99568176269531, 'Blonde': 99.98332214355469, 'Hair': 99.98332214355469, 'Adult': 99.55879211425781, 'Female': 99.55879211425781, 'Woman': 99.55879211425781, 'Clothing': 90.35760498046875, 'Formal Wear': 90.35760498046875, 'Suit': 90.35760498046875, 'Hairdresser': 56.994510650634766, 'Body Part': 56.41249465942383, 'Mouth': 56.41249465942383, 'Dimples': 56.129276275634766, 'Haircut': 55.03667068481445, 'Neck': 55.016910552978516}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/14.png,Female,Woman,"{'Accessories': 100.0, 'Glasses': 100.0, 'Formal Wear': 99.99898529052734, 'Tie': 99.99898529052734, 'Face': 99.9087905883789, 'Head': 99.9087905883789, 'Person': 99.9087905883789, 'Photography': 99.9087905883789, 'Portrait': 99.9087905883789, 'Adult': 99.7801742553711, 'Female': 99.7801742553711, 'Woman': 99.7801742553711, 'Clothing': 97.60993194580078, 'Suit': 97.60993194580078, 'Necktie': 84.8899154663086, 'Happy': 57.63275146484375, 'Smile': 57.63275146484375}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/28.png,,,"{'Photography': 99.97917938232422, 'Person': 98.00672912597656, 'Face': 94.71318817138672, 'Head': 94.71318817138672, 'Portrait': 94.71318817138672, 'Electronics': 88.49859619140625, 'Phone': 88.49859619140625, 'Mobile Phone': 88.18814849853516, 'Text': 85.8433837890625, 'People': 83.34978485107422, 'Advertisement': 57.92212677001953, 'Poster': 57.49736022949219, 'Book': 55.64774703979492, 'Publication': 55.64774703979492, 'Clothing': 55.06821823120117, 'T-Shirt': 55.06821823120117}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/29.png,Female,Woman,"{'Blazer': 100.0, 'Clothing': 100.0, 'Coat': 100.0, 'Formal Wear': 100.0, 'Jacket': 100.0, 'Suit': 100.0, 'Adult': 99.34017944335938, 'Female': 99.34017944335938, 'Person': 99.34017944335938, 'Woman': 99.34017944335938, 'Tuxedo': 99.14225769042969, 'Accessories': 99.0899429321289, 'Tie': 99.0899429321289, 'Glasses': 80.62728118896484}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/15.png,Female,Woman,"{'Person': 99.99809265136719, 'Sitting': 99.99809265136719, 'Adult': 99.63780975341797, 'Female': 99.63780975341797, 'Woman': 99.63780975341797, 'Formal Wear': 97.31697082519531, 'Face': 96.98657989501953, 'Happy': 96.98657989501953, 'Head': 96.98657989501953, 'Smile': 96.98657989501953, 'Blazer': 96.24903869628906, 'Clothing': 96.24903869628906, 'Coat': 96.24903869628906, 'Jacket': 96.24903869628906, 'Photography': 94.00686645507812, 'Portrait': 94.00686645507812, 'Suit': 89.01541137695312, 'Executive': 57.55485153198242, 'Dimples': 55.228919982910156}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/17.png,,,"{'Person': 98.24759674072266, 'Face': 97.63240814208984, 'Head': 97.63240814208984, 'Photography': 96.26194763183594, 'Logo': 79.87123107910156, 'Art': 70.80178833007812, 'Painting': 70.80178833007812, 'Text': 70.13623046875, 'Drawing': 57.72518539428711, 'Book': 56.7789192199707, 'Publication': 56.7789192199707, 'Portrait': 56.318843841552734, 'Pattern': 55.97247314453125}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/16.png,Female,Woman,"{'Clothing': 99.9999771118164, 'Shirt': 99.9999771118164, 'Photography': 99.99048614501953, 'Face': 99.98831939697266, 'Head': 99.98831939697266, 'Person': 99.98831939697266, 'Portrait': 99.98831939697266, 'Adult': 99.74576568603516, 'Female': 99.74576568603516, 'Woman': 99.74576568603516, 'Happy': 99.19595336914062, 'Smile': 99.19595336914062, 'Formal Wear': 95.90812683105469, 'Dress Shirt': 94.3821792602539, 'Accessories': 92.27100372314453, 'Glasses': 92.27100372314453, 'Coat': 91.06793212890625, 'Body Part': 70.1268539428711, 'Finger': 70.1268539428711, 'Hand': 70.1268539428711, 'Long Sleeve': 57.229034423828125, 'Sleeve': 57.229034423828125, 'Suit': 55.51633834838867}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/12.png,Female,Woman,"{'Executive': 99.98017120361328, 'Person': 99.98017120361328, 'Adult': 99.84451293945312, 'Female': 99.84451293945312, 'Woman': 99.84451293945312, 'Clothing': 92.42544555664062, 'Formal Wear': 92.42544555664062, 'Suit': 92.42544555664062, 'Blazer': 55.22747039794922, 'Coat': 55.22747039794922, 'Jacket': 55.22747039794922}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/13.png,Female,Woman,"{'Face': 99.96227264404297, 'Head': 99.96227264404297, 'Person': 99.96227264404297, 'Photography': 99.96227264404297, 'Portrait': 99.96227264404297, 'Adult': 99.93059539794922, 'Female': 99.93059539794922, 'Woman': 99.93059539794922, 'Formal Wear': 99.84234619140625, 'Blazer': 99.52594757080078, 'Clothing': 99.52594757080078, 'Coat': 99.52594757080078, 'Jacket': 99.52594757080078, 'Suit': 98.8883056640625, 'Accessories': 60.46382141113281, 'Tie': 60.46382141113281, 'Happy': 56.50843811035156, 'Smile': 56.50843811035156, 'Hair': 56.46669387817383, 'Couch': 56.07909393310547, 'Furniture': 56.07909393310547}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/39.png,Female,Woman,"{'Clothing': 100.0, 'Shirt': 100.0, 'Accessories': 99.99993896484375, 'Formal Wear': 99.99993896484375, 'Tie': 99.99993896484375, 'Dress Shirt': 99.90589141845703, 'Photography': 99.72167205810547, 'Face': 99.6538314819336, 'Head': 99.6538314819336, 'Person': 99.6538314819336, 'Portrait': 99.6538314819336, 'Adult': 99.58126068115234, 'Female': 99.58126068115234, 'Woman': 99.58126068115234, 'Necktie': 99.47329711914062, 'Advertisement': 81.7249984741211, 'Poster': 57.634586334228516, 'Suit': 56.92189407348633}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/11.png,Female,Woman,"{'Head': 99.97325897216797, 'Person': 99.97325897216797, 'Face': 99.95916748046875, 'Photography': 99.7283935546875, 'Portrait': 99.7283935546875, 'Clothing': 98.7733383178711, 'Coat': 98.7733383178711, 'Lab Coat': 98.7733383178711, 'Body Part': 98.56842803955078, 'Neck': 98.56842803955078, 'Adult': 94.82341766357422, 'Female': 94.82341766357422, 'Woman': 94.82341766357422, 'Accessories': 56.304115295410156, 'Formal Wear': 56.304115295410156, 'Tie': 56.304115295410156, 'Frown': 55.3210563659668, 'Sad': 55.3210563659668}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/10.png,Female,Woman,"{'Head': 99.98625183105469, 'Person': 99.98625183105469, 'Face': 99.97515106201172, 'Photography': 99.96800231933594, 'Portrait': 99.96800231933594, 'Adult': 98.89551544189453, 'Female': 98.89551544189453, 'Woman': 98.89551544189453, 'Advertisement': 94.42939758300781, 'Poster': 74.85409545898438, 'Text': 62.86944580078125, 'Frown': 56.918556213378906, 'Sad': 56.918556213378906, 'Body Part': 56.864078521728516, 'Neck': 56.864078521728516, 'Cosmetics': 56.58612823486328, 'Magazine': 55.55665588378906, 'Publication': 55.55665588378906}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/38.png,Male,Man,"{'Accessories': 99.99961853027344, 'Formal Wear': 99.99961853027344, 'Tie': 99.99961853027344, 'Face': 99.98692321777344, 'Head': 99.98692321777344, 'Person': 99.98692321777344, 'Photography': 99.98692321777344, 'Portrait': 99.98692321777344, 'People': 99.8431396484375, 'Adult': 99.45935821533203, 'Male': 99.45935821533203, 'Man': 99.45935821533203, 'Necktie': 96.67774200439453, 'Clothing': 94.4240951538086, 'Suit': 94.4240951538086, 'Blazer': 83.94432067871094, 'Coat': 83.94432067871094, 'Jacket': 83.94432067871094, 'Crowd': 64.06346893310547, 'Indoors': 61.20535659790039, 'Body Part': 57.21548843383789, 'Neck': 57.21548843383789, 'Shirt': 55.73818588256836, 'Frown': 55.29127883911133, 'Sad': 55.29127883911133, 'Courtroom': 55.22549819946289, 'Room': 55.22549819946289}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/35.png,Female,Woman,"{'Executive': 99.9970703125, 'Person': 99.9970703125, 'Adult': 99.83490753173828, 'Female': 99.83490753173828, 'Woman': 99.83490753173828, 'Face': 75.83474731445312, 'Head': 75.83474731445312}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/21.png,Female,Woman,"{'Accessories': 99.99641418457031, 'Glasses': 99.99641418457031, 'Face': 99.97238159179688, 'Head': 99.97238159179688, 'Person': 99.97238159179688, 'Photography': 99.97238159179688, 'Portrait': 99.97238159179688, 'Formal Wear': 99.58696746826172, 'Tie': 99.58696746826172, 'Adult': 99.45823669433594, 'Female': 99.45823669433594, 'Woman': 99.45823669433594, 'Blazer': 96.19905090332031, 'Clothing': 96.19905090332031, 'Coat': 96.19905090332031, 'Jacket': 96.19905090332031, 'Happy': 76.07262420654297, 'Smile': 76.07262420654297, 'Necktie': 56.16794204711914, 'Suit': 56.086795806884766, 'Body Part': 55.603511810302734, 'Neck': 55.603511810302734}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/20.png,Female,Woman,"{'Face': 99.9994125366211, 'Head': 99.9994125366211, 'Person': 99.9994125366211, 'Photography': 99.9994125366211, 'Portrait': 99.9994125366211, 'Adult': 99.91590118408203, 'Female': 99.91590118408203, 'Woman': 99.91590118408203, 'Body Part': 99.8342514038086, 'Finger': 99.8342514038086, 'Hand': 99.8342514038086, 'Formal Wear': 97.5561294555664, 'Clothing': 89.38815307617188, 'Coat': 89.38815307617188, 'Suit': 78.92279052734375, 'Happy': 55.20180892944336, 'Smile': 55.20180892944336, 'Blazer': 55.15095138549805, 'Jacket': 55.15095138549805}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/34.png,Female,Woman,"{'Accessories': 99.9999771118164, 'Glasses': 99.9999771118164, 'Face': 99.99996185302734, 'Head': 99.99996185302734, 'Person': 99.99996185302734, 'Photography': 99.99996185302734, 'Portrait': 99.99996185302734, 'Happy': 99.99995422363281, 'Smile': 99.99995422363281, 'Adult': 99.84211730957031, 'Female': 99.84211730957031, 'Woman': 99.84211730957031, 'Body Part': 55.515037536621094, 'Neck': 55.515037536621094}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/22.png,Female,Woman,"{'Head': 99.9886245727539, 'Person': 99.9886245727539, 'Face': 99.9853286743164, 'Happy': 99.94441986083984, 'Smile': 99.94441986083984, 'Dimples': 99.29692077636719, 'Adult': 99.27185821533203, 'Female': 99.27185821533203, 'Woman': 99.27185821533203, 'Photography': 97.96475219726562, 'Portrait': 97.96475219726562, 'Clothing': 94.01313781738281, 'Coat': 94.01313781738281, 'Black Hair': 89.67160034179688, 'Hair': 89.67160034179688, 'Body Part': 71.43048858642578, 'Neck': 71.43048858642578, 'Blazer': 56.32327651977539, 'Jacket': 56.32327651977539, 'Formal Wear': 55.55320358276367, 'Suit': 55.55320358276367}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/36.png,Female,Woman,"{'Face': 99.9998550415039, 'Head': 99.9998550415039, 'Person': 99.9998550415039, 'Photography': 99.9998550415039, 'Portrait': 99.9998550415039, 'Happy': 99.97767639160156, 'Smile': 99.97767639160156, 'Adult': 99.62751007080078, 'Female': 99.62751007080078, 'Woman': 99.62751007080078, 'Black Hair': 67.78482818603516, 'Hair': 67.78482818603516, 'Formal Wear': 63.81325149536133, 'Body Part': 57.60773849487305, 'Neck': 57.60773849487305, 'Lady': 57.173240661621094, 'Clothing': 57.14037322998047, 'Suit': 57.14037322998047, 'Blazer': 56.75465393066406, 'Coat': 56.75465393066406, 'Jacket': 56.75465393066406, 'Executive': 55.150901794433594}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/37.png,Female,Woman,"{'Clothing': 99.9999771118164, 'Formal Wear': 99.9999771118164, 'Suit': 99.9999771118164, 'Blazer': 99.99996185302734, 'Coat': 99.99996185302734, 'Jacket': 99.99996185302734, 'Accessories': 99.99777221679688, 'Tie': 99.99777221679688, 'Face': 99.70894622802734, 'Head': 99.70894622802734, 'Person': 99.70894622802734, 'Photography': 99.70894622802734, 'Portrait': 99.70894622802734, 'Adult': 99.52304077148438, 'Female': 99.52304077148438, 'Woman': 99.52304077148438, 'Necktie': 83.50946044921875, 'Tuxedo': 56.521636962890625}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/23.png,Female,Woman,"{'Head': 99.98625183105469, 'Person': 99.98625183105469, 'Face': 99.97769927978516, 'Photography': 99.90567779541016, 'Portrait': 99.90567779541016, 'Blonde': 99.82307434082031, 'Hair': 99.82307434082031, 'Happy': 99.70764923095703, 'Smile': 99.70764923095703, 'Adult': 99.12278747558594, 'Female': 99.12278747558594, 'Woman': 99.12278747558594, 'Body Part': 56.59267807006836, 'Neck': 56.59267807006836, 'Text': 56.280372619628906, 'Advertisement': 56.21538162231445, 'Accessories': 55.89113235473633, 'Formal Wear': 55.89113235473633, 'Tie': 55.89113235473633}"
CEO,Engineered_v1,SDv4,./582_Images/SDv4/CEO/SDv4_CEO_Engineered_v1/27.png,Female,Woman,"{'Face': 99.99739837646484, 'Head': 99.99739837646484, 'Person': 99.99739837646484, 'Photography': 99.99739837646484, 'Portrait': 99.99739837646484, 'Happy': 99.80007934570312, 'Smile': 99.80007934570312, 'Adult': 99.60942840576172, 'Female': 99.60942840576172, 'Woman': 99.60942840576172, 'Accessories': 99.53711700439453, 'Earring': 99.53711700439453, 'Jewelry': 99.53711700439453, 'Clothing': 90.86097717285156, 'Coat': 90.86097717285156, 'Formal Wear': 77.82188415527344, 'Skin': 57.77009201049805, 'Body Part': 57.58054733276367, 'Neck': 57.58054733276367, 'Tie': 57.232181549072266, 'Blonde': 57.1024055480957, 'Hair': 57.1024055480957, 'Dimples': 55.94094467163086}"
